ID, NumberOfTotalCharactersMean, NumberOfTotalCharactersStd, NumberOfLowercaseCharactersMean,NumberOfLowercaseCharactersStd, NumberOfSpecialCharactersMean, NumberOfSpecialCharactersStd, NumberOfBlanksMean, NumberOfBlanksStd, NumberOfWordsMean, NumberOfWordsStd, LengthOfWordsMean,LengthOfWordsStd, PropositionsLengthMean, PropositionsLengthStd, NumberOfPunctuationCharactersMean, NumberOfPunctuationCharactersStd, NumberOfLowercaseWordsMean, NumberOfLowercaseWordsStd, NumberOfBigramsMean, NumberOfBigramsStd, NumberOfTrigramsMean, NumberOfTrigramsStd,HapaxTokenRatioMean, HapaxTokenRatioStd, FleschKincaidGradeLevelMean, FleschKincaidGradeLevelStd, FleschReadingEaseMean,FleschReadingEaseStd, DaleChallReadabilityMean, DaleChallReadabilityStd, AutomatedReadabilityIndexMean, AutomatedReadabilityIndexStd, ColemanLiauIndexMean, ColemanLiauIndexStd, GunningFogMean, GunningFogStd,LinsearWriteMean,LinsearWriteStd,Author,Class
88515231,76.37735849,39.53895925,55.22641509,29.86487904,4.226415094,2.574486646,10.96226415,7.29425275,11.90566038,7.279498612,7.241698113,1.825110734,6.213773585,3.519855929,2.509433962,1.776392799,8.660377358,6.762670557,14.54716981,8.943356421,13.54716981,8.943356421,0.866037736,0.121536385,6.324528302,4.427610866,62.66886792,32.80458031,11.74943396,4.495759602,10.89811321,6.373929524,12.26660377,6.611411788,8.708867925,4.838859471,3.647169811,2.158662564,Human,0
88640630,99.65217391,36.01824259,74.15217391,27.86455391,5.173913043,1.970481599,15.08695652,6.583332336,15.91304348,6.513618132,6.915,1.165792789,7.541521739,3.538122179,3.608695652,1.799495834,12.84782609,6.258793436,19.80434783,7.730851703,18.80434783,7.730851703,0.808043478,0.143309024,6.306521739,3.701785831,65.16043478,27.30173692,9.855217391,4.009727161,9.308695652,5.491290578,10.42043478,5.515579104,8.837608696,5.289591989,4.47,2.348700843,Human,0
89699349,65.05882353,32.87254756,43.05882353,24.3466886,4.843137255,4.398629684,8.960784314,5.940755825,9.568627451,5.781155668,7.26,2.211565855,7.920588235,5.374324732,2.666666667,3.622731429,5.764705882,4.901333293,12.41176471,7.236011442,11.41176471,7.236011442,0.85254902,0.152878821,9.662745098,6.974658915,40.95647059,53.74868282,14.79901961,4.617601557,16.13137255,15.03671963,15.04176471,11.11680969,11.34490196,7.996231802,4.780980392,3.406704609,Human,0
90229508,71.24390244,39.57997799,49.12195122,29.29512997,5.170731707,3.370622285,10.14634146,6.553944914,10.90243902,6.25399337,6.244146341,1.676594946,8.280487805,5.745157007,2.87804878,2.265274677,7.414634146,5.249741502,13.73170732,7.768053372,12.73170732,7.768053372,0.887804878,0.136104554,7.148780488,6.013485737,60.50292683,43.94524743,18.47731707,9.03354859,13.3097561,13.0340044,12.23926829,9.855846449,9.75195122,7.256396411,5.097560976,3.433105528,Human,0
91086879,114.125,29.72640871,71.975,27.65997786,13.375,21.86399723,17.6,6.476109943,17.725,6.244947958,6.098,1.422986648,12.39625,6.832695181,9.825,21.60773878,10.475,6.268921359,26.275,19.67865277,25.275,19.67865277,0.79175,0.230118312,8.98,3.415567303,53.854,22.44167026,15.31425,4.156235007,23.4125,40.54664713,13.23875,7.129329978,10.41825,3.566020112,8.73875,4.511474364,Human,0
91101811,74.51388889,40.74854907,49.65277778,29.16721891,8.222222222,9.92362812,9.777777778,6.642084308,10.45833333,6.576341224,6.39375,2.348217668,8.273888889,5.696231833,5.847222222,9.837089286,7.027777778,5.066151899,14.48611111,11.80041555,13.48611111,11.80041555,0.842916667,0.189659325,9.102777778,6.930467601,43.86375,50.9150136,18.41,6.860120666,19.85694444,21.33378142,15.03166667,11.61780076,8.142916667,5.412144891,4.654583333,3.443016659,Human,0
91287122,65.6,40.45355361,44.85,31.34928229,8.2,10.50285675,8.725,5.911799641,9.725,5.911799641,5.76875,1.768059936,9.4265,6.149730705,6.075,10.33292674,7.225,5.632439525,13.725,11.03627541,12.75,11.00624823,0.82275,0.240634448,6.355,6.21083529,65.78525,39.87204108,16.5425,6.553605401,15.42,14.82752845,9.90125,9.290867071,7.40675,5.934584395,5.1125,4.285859745,Human,0
91752355,71.89516129,37.01151053,48.84677419,26.64644392,6.677419355,4.606356735,9.89516129,6.270538574,10.03225806,5.833628158,5.775725806,1.75537937,5.957258065,4.168086576,4.330645161,3.315948203,7.169354839,5.092248654,13.77419355,8.290918769,12.77419355,8.290918769,0.843225806,0.160942528,7.483064516,4.677584188,54.43330645,34.39728425,14.73903226,7.380644742,14.02741935,8.698362274,13.44830645,8.340101794,8.203790323,6.403270534,4.091854839,2.600713105,Human,0
91823642,68.95726496,30.65451074,47.64102564,23.5845312,5.512820513,3.531580079,10.15384615,6.345622873,10.76923077,6.20226677,6.42025641,2.936822651,8.867606838,5.879710099,3.376068376,2.086695731,8.393162393,5.938369031,13.46153846,6.936264742,12.46153846,6.936264742,0.873162393,0.127458051,8.746153846,6.17104541,49.36948718,47.13068436,20.30247863,7.450951744,15.54957265,16.49650377,14.12188034,15.28508333,10.06273504,7.683142344,5.444444444,3.688671371,Human,0
91941346,63.65853659,32.46582425,45.95121951,24.48190095,2.756097561,2.457248985,10.58536585,7.105393382,11.51219512,7.160603433,6.866097561,2.431701079,9.12195122,5.914822728,1.780487805,1.732222527,9.146341463,6.9054979,12.65853659,7.794963215,11.65853659,7.794963215,0.885121951,0.138107804,5.934146341,4.951945159,69.42609756,38.53722223,10.89536585,5.990069464,10.53170732,11.92968094,10.4195122,10.9561436,9.488536585,7.267074951,4.705365854,3.478390501,Human,0
92855492,73.24390244,44.12967614,47.07317073,31.35546807,8.219512195,11.81774646,10.47560976,7.263718073,10.87804878,7.2370831,5.847804878,2.474717537,7.751585366,6.272073308,5.43902439,10.99789066,7.536585366,6.219942596,15.85365854,12.57671285,14.85365854,12.57671285,0.809512195,0.223704413,7.953658537,8.825589114,52.61609756,64.22774696,15.80621951,10.93976063,17.68536585,25.04564673,12.96780488,15.45401606,8.884756098,7.638907505,4.723536585,3.525796008,Human,0
92999280,70.92857143,40.51889204,46.29464286,29.1656716,7.491071429,13.19361015,9.6875,6.478027767,10.42857143,6.441653356,6.749732143,2.425683799,8.631071429,5.377138504,4.732142857,12.65121546,7,5.223572943,14.73214286,13.68000505,13.73214286,13.68000505,0.857053571,0.201559272,7.571428571,8.211679711,55.22910714,60.32310785,16.45035714,10.14052759,22.94107143,51.03446936,14.30642857,11.39670393,9.874821429,8.440627619,4.677857143,3.438429726,Human,0
93127862,87.52083333,38.59295574,63.33333333,28.70491634,5.5,3.034523576,12.04166667,6.367097499,13,6.432340165,7.187708333,1.75642658,9.993125,6.087768528,2.708333333,1.881470317,10.3125,5.646371438,15.60416667,7.493718434,14.60416667,7.493718434,0.882916667,0.11116726,7.995833333,6.375374444,55.97604167,47.2562971,13.12395833,4.081044464,13.60833333,9.200358538,13.91916667,8.428537544,9.413125,6.111649108,5.550416667,3.730963883,Human,0
93499764,47.84615385,31.92341674,33.17948718,23.88419904,3.128205128,2.883903046,7.846153846,5.84210386,8.512820513,5.982332085,5.815897436,2.338844464,7.049230769,4.437823667,1.743589744,2.096614471,6.794871795,5.435776486,9.41025641,6.818970329,8.41025641,6.818970329,0.935641026,0.129075507,4.156410256,4.999322768,76.80974359,37.72020267,12.34,6.120051114,7.78974359,11.2572437,6.881794872,9.510867703,7.075128205,7.296789906,2.893333333,2.099444778,Human,0
93629172,91.5,33.9937278,60.20588235,23.77131169,6.176470588,3.100954201,13.98529412,6.091200613,14.97058824,6.106820171,6.5225,1.815430086,9.894705882,5.212755416,3.382352941,2.022152404,10.35294118,5.092568709,18.86764706,7.085412545,17.86764706,7.085412545,0.851764706,0.106203761,6.567647059,3.117004651,70.65014706,22.09643833,10.99617647,2.895783461,11.22647059,5.025394853,10.82102941,5.06994899,9.129705882,3.656601593,6.841911765,3.487279092,Human,0
93821152,89.61165049,39.95682938,61.42718447,30.94360732,6.854368932,4.065979544,13.29126214,7.285616989,13.91262136,7.268908114,5.921747573,1.778114212,8.859902913,5.545718981,3.980582524,2.11779599,10.81553398,6.950235831,17.73786408,9.099195702,16.73786408,9.099195702,0.846213592,0.162678529,7.618446602,4.972658205,58.84980583,36.5367955,13.64213592,7.01119059,12.99902913,9.583455557,12.05776699,9.187085483,8.040776699,4.792392979,5.626990291,3.777123227,Human,0
93880467,109.1666667,33.0330222,78.41666667,25.44097199,6.1875,3.4680461,17.79166667,6.573172539,18.58333333,6.679674809,5.748958333,1.152233772,10.76125,5.878429008,4.3125,2.012008221,15.64583333,6.756137899,22.8125,7.910057548,21.8125,7.910057548,0.826458333,0.117747781,6.316666667,4.014470354,71.34583333,26.95403231,11.4975,4.955389532,9.379166667,8.030306095,8.411666667,8.479391029,7.752708333,4.044377651,6.364375,3.938221842,Human,0
93941188,71.80701754,34.64098505,39.69298246,27.88419888,15.04385965,22.38670907,10.73684211,6.998812721,11.14035088,6.633087176,6.237894737,2.815033724,6.598859649,5.205401506,12.30701754,21.99725948,6.026315789,5.997748885,21.14912281,20.33328981,20.15789474,20.32437779,0.727280702,0.340168392,7.229824561,8.626010542,55.30675439,62.16781311,15.63578947,11.17802166,40.80877193,77.54743151,13.81008772,15.35867824,10.18877193,9.752039925,5.171754386,3.487435152,Human,0
94735361,80.83673469,39.87754058,26.66326531,31.2223572,34.98979592,33.63474118,12.70408163,7.020682541,13.16326531,6.82386849,4.927142857,3.13351436,4.381836735,5.465715657,32.74489796,33.59583041,3.693877551,5.453716507,39.08163265,30.35627678,38.08163265,30.35627678,0.413571429,0.414143448,4.029591837,11.23191707,74.88204082,78.24811411,16.53163265,13.32257143,87.93979592,125.4448686,4.696530612,19.21436288,6.432040816,9.355639351,5.897959184,3.556726298,Human,0
95114532,83.04166667,39.69412128,58.52083333,29.54586095,6.041666667,3.214280203,11.6875,7.402579083,12.20833333,7.446918639,6.818958333,1.637302456,7.585,4.316895103,3.125,1.72753437,8.875,6.710144683,16.1875,8.681052764,15.1875,8.681052764,0.85375,0.125010416,7.5875,6.733239222,55.92208333,49.69927108,13.52083333,6.678259452,14.98958333,13.17360428,14.66416667,11.85496447,10.63583333,9.127211794,4.75,3.468641064,Human,0
95129903,84.34146341,39.12058267,59.24390244,28.84337899,6.024390244,3.467534479,12.09756098,6.976633048,12.17073171,6.91023433,6.786585366,1.625901041,9.227560976,5.552819007,3.048780488,2.117882278,8.902439024,6.007332422,16.41463415,7.749038051,15.41463415,7.749038051,0.820487805,0.155060196,6.446341463,4.190878455,64.57853659,29.03511999,12.83121951,4.118165703,12.73658537,8.243985423,12.73536585,8.322952131,8.237804878,4.470514518,4.879756098,3.350151426,Human,0
95463236,62.64556962,36.8805935,45.25316456,26.40793339,3.911392405,9.742494513,9.594936709,6.206405404,10.40506329,6.190067559,6.169113924,2.276260641,9.057848101,5.244491425,2.708860759,8.920396056,8.278481013,5.474767688,12.36708861,11.1901598,11.37974684,11.1767206,0.872151899,0.19130247,6.635443038,4.540535795,63.37632911,31.7629406,16.60721519,5.411460164,11.36202532,19.22297086,10.22025316,12.4959016,8.320126582,4.75758701,4.857594937,3.50309166,Human,0
95748016,55.05,36.15172887,40.5,28.88252067,2.1,2.022374842,8.625,6.044367213,9.275,6.300744004,6.3075,2.01901554,8.52075,5.611041965,1.3,1.503329638,7.525,6.442000854,10.1,7.53923073,9.1,7.53923073,0.8875,0.15488302,5.595,4.616489467,70.06625,29.16259365,14.2295,5.171958502,8.3,8.38528473,8.60725,8.928360988,7.73675,5.407975771,4.425,3.862156134,Human,0
95754584,42.47524752,28.7380088,27.14851485,19.5794326,2.722772277,3.763079663,6.396039604,5.221962773,6.584158416,5.136295477,6.737821782,2.506087481,5.98019802,4.443103674,1.534653465,2.352855255,4.722772277,4.694886226,7.544554455,6.836889966,6.584158416,6.795845159,0.902178218,0.168966597,5.379207921,6.598204329,66.75217822,47.39778417,13.89821782,7.692907547,11.91683168,13.74872141,10.85148515,12.11807294,7.66990099,7.833467107,2.683663366,2.529061471,Human,0
96297290,55.625,33.09508083,39.3,23.52998088,2.9,4.253234064,8.425,5.611984943,8.975,5.720522266,6.27325,1.833626717,7.2875,3.581004573,1.525,2.121173025,6.925,5.623110794,10.275,7.14138467,9.275,7.14138467,0.90425,0.149179213,6.385,4.766578962,63.014,35.51604164,12.342,5.546846041,8.62,9.442012497,9.52475,9.9486587,8.462,5.927305965,3.93125,2.217816705,Human,0
96319587,71.26829268,36.80249929,47.54471545,26.09932623,5.414634146,5.238889644,9.837398374,5.807724018,10.67479675,5.724708868,6.58699187,1.658191754,8.916747967,5.000319583,2.601626016,2.934903047,7.593495935,5.308127529,13.1300813,7.870867711,12.13821138,7.857806644,0.88203252,0.136857646,6.633333333,4.78674774,63.06869919,33.50178376,13.42178862,6.71136968,12.36829268,9.614372008,12.41869919,9.497757883,7.999593496,5.462333758,4.758130081,3.201393078,Human,0
